customer_id,gender,vip_status,guild_member,referrals,tenure_months,chat_activated,custom_avatar,subscription_type,2FA,auto_save,disconnection_protection,premium_support,quick_charge,extra_stamina,subscription_type,email_billing,payment_method,monthly_charges_usd,total_charges_usd,opt_out
875889a4-cd1c-4eeb-a065-c5a917eb946c,Male,0,No,No,54,No,No,Advanced,Yes,No,No,Yes,Yes,No,Permanent,No,Card,45.2,2460.55,No
0779dfff-45cc-4b91-8891-6b97f4dc3f6e,Female,0,No,No,57,Yes,Simple,Pro,No,No,Yes,No,Yes,Yes,Permanent,Yes,Skrill,95.25,5464.65,Yes
67ad99e3-140c-4f89-a517-ade00a2ee25e,Male,0,No,No,24,Yes,Multiple,Pro,No,No,Yes,No,Yes,No,Monthly,Yes,PayPal,89.85,2165.05,Yes
753efc59-9745-4405-8814-43a6178c5235,Female,0,Yes,Yes,49,Yes,Multiple,Pro,No,Yes,No,No,Yes,Yes,Yearly,No,PayPal,100.45,4941.8,Yes
a85f408b-ee01-4927-af56-7ea6abbcb3f5,Male,0,No,No,5,Yes,Multiple,Advanced,No,No,No,No,No,No,Monthly,No,Skrill,47.15,223.15,Yes
e76e60c8-811e-446c-b4e7-79471c47cf72,Male,0,No,No,2,Yes,Simple,Pro,No,No,No,No,No,Yes,Monthly,Yes,Skrill,80.2,181.1,Yes
ceab1b5d-9fc5-453c-8f46-89c7f6e8476b,Female,0,No,Yes,4,Yes,Multiple,Pro,No,No,Yes,Yes,No,No,Monthly,Yes,PayPal,87.1,341.45,Yes
2861a97a-b5de-4ab4-b41b-685afae208d9,Male,0,Yes,Yes,70,Yes,Multiple,Advanced,Yes,Yes,Yes,Yes,Yes,No,Permanent,Yes,Bank,79.25,5731.85,No
e7bba421-568d-43ac-8eb0-3adc8b610f5c,Male,0,No,No,5,Yes,Multiple,Pro,No,No,No,No,No,No,Monthly,Yes,Bank,75.9,357.75,Yes
b5880621-e92d-413b-bf77-b6b0bad48418,Male,0,Yes,Yes,53,Yes,Multiple,Advanced,Yes,No,Yes,Yes,Yes,Yes,Monthly,No,Skrill,85.7,4616.1,No
0c14b34c-b71d-486f-a36e-1e0c3422b4ba,Female,0,Yes,No,47,Yes,Multiple,Pro,Yes,Yes,Yes,No,Yes,No,Monthly,Yes,Skrill,98.75,4533.7,Yes
0e66e4b9-7022-4a15-8499-82c0e2dc93ba,Female,0,No,Yes,31,Yes,Simple,Basic,,,,,,,Yearly,No,Card,20.1,589.25,No
74d1f2cf-b255-4d99-a971-4adb925d89f8,Male,0,Yes,Yes,13,Yes,Simple,Advanced,No,Yes,Yes,Yes,No,No,Monthly,No,Bank,61.8,750.1,No
5215f30e-ad8b-40f8-ac3d-042d2ebb5c19,Female,0,Yes,Yes,28,Yes,Multiple,Advanced,No,No,No,No,No,No,Monthly,No,PayPal,49.9,1410.25,No
d82817e3-c9ae-4444-8224-74911c2dfe33,Female,0,No,No,10,Yes,Multiple,Pro,No,No,No,No,No,Yes,Monthly,No,Skrill,86.45,830.85,Yes
2eed9db8-7058-4a92-8080-1bee76e5f9b8,Male,0,Yes,No,38,Yes,Simple,Basic,,,,,,,Permanent,No,Bank,20.4,743.5,No
be260924-9b53-460d-98f7-59f4a9f37e87,Female,0,No,No,1,Yes,Simple,Advanced,No,No,No,No,No,No,Monthly,Yes,PayPal,45.3,45.3,Yes
697cea4d-db64-4c85-90a7-425cda7912d2,Male,0,Yes,No,67,Yes,Multiple,Pro,No,Yes,Yes,No,Yes,Yes,Yearly,No,Skrill,104.1,7040.85,Yes
2b3acbc7-e364-468a-9f5a-1b11623d853f,Male,0,Yes,No,52,Yes,Simple,Advanced,Yes,Yes,No,No,Yes,Yes,Yearly,Yes,PayPal,75.4,3865.45,No
38fc39bb-1016-4711-b8ca-662fe0c0594f,Male,0,Yes,Yes,62,Yes,Simple,Pro,Yes,Yes,Yes,Yes,Yes,Yes,Permanent,No,PayPal,108.15,6825.65,No
b7327406-0ec9-4788-a5d1-59b0468657d6,Female,0,No,No,16,Yes,Simple,Pro,No,Yes,No,No,No,Yes,Monthly,Yes,Skrill,86.25,1340.1,No
042ee033-cf0e-49a0-8db9-70dda0b085cc,Female,1,Yes,No,5,Yes,Multiple,Pro,No,Yes,No,No,No,No,Monthly,Yes,Skrill,81,371.65,Yes
d9b93782-f609-4197-9be8-2e0b84a12a35,Male,0,No,No,12,Yes,Simple,Pro,No,No,Yes,No,Yes,Yes,Yearly,No,Skrill,95.7,1184,No
dc9f8e3a-7210-472c-b100-8b21715b6b9b,Female,0,Yes,Yes,72,Yes,Multiple,Pro,Yes,Yes,Yes,Yes,Yes,Yes,Permanent,Yes,Bank,116.85,8477.7,No
c6f51141-a7db-47a9-aa12-aef34573dd57,Male,1,No,No,71,Yes,Multiple,Pro,No,Yes,No,Yes,Yes,Yes,Yearly,No,Bank,105.75,7382.85,No
e7bc3991-9678-4c48-abe4-935f6613cc33,Female,0,Yes,No,24,Yes,Simple,Basic,,,,,,,Yearly,No,PayPal,20.15,456.85,No
cb736a64-a3b7-4f04-b537-73d6330a40d8,Female,0,No,No,15,Yes,Simple,Basic,,,,,,,Permanent,No,PayPal,19.6,331.6,No
c46eff2a-abeb-447c-8170-fb526a4a1065,Male,0,Yes,No,67,Yes,Simple,Pro,Yes,Yes,No,No,No,Yes,Yearly,Yes,Card,90.6,6056.15,Yes
d179b1fb-0474-43a5-92aa-3731a44f2a5e,Male,0,No,Yes,2,Yes,Multiple,Advanced,Yes,Yes,No,No,No,No,Monthly,No,Bank,60.95,134.6,No
75ff2bd9-1f94-48f3-99f7-e7a13af75cc7,Female,0,Yes,Yes,5,No,No,Advanced,No,No,No,No,No,No,Monthly,No,PayPal,25.05,125.5,No
f89f4e6c-5b1a-4e6a-ae16-0cde9d72829d,Female,0,Yes,No,15,Yes,Simple,Pro,No,No,No,No,Yes,Yes,Monthly,No,Skrill,88.15,1390.6,Yes
78cfa936-a5d2-4a51-aa5a-ba6527fab76d,Male,0,No,No,1,Yes,Simple,Basic,,,,,,,Monthly,Yes,PayPal,20.2,20.2,Yes
455b9d11-212d-4536-97a3-0fadbb735826,Male,0,Yes,Yes,41,Yes,Simple,Advanced,Yes,Yes,Yes,No,No,No,Yearly,Yes,Bank,60.3,2511.3,No
dcf707d0-5ecf-4440-b070-02c8661f369a,Female,0,No,Yes,43,Yes,Simple,Advanced,Yes,Yes,No,No,No,Yes,Monthly,Yes,Skrill,63.95,2737.05,No
fe60682e-b623-4b58-afaa-1758fbc172cc,Male,1,Yes,No,1,Yes,Multiple,Pro,No,No,No,No,No,No,Monthly,No,Skrill,74.3,74.3,No
dc463a7a-599e-4f8a-8363-9dcf47af125e,Female,1,No,No,1,Yes,Simple,Pro,No,No,No,No,No,No,Monthly,Yes,PayPal,70.6,70.6,No
9b06d909-94bc-4d8a-a780-8abec15f70a0,Female,0,Yes,Yes,26,Yes,Simple,Pro,No,No,No,No,Yes,Yes,Monthly,Yes,Skrill,90.8,2361.8,Yes
a1323a94-c4ea-4b67-b001-7ec1bc680888,Male,0,No,No,22,Yes,Multiple,Pro,No,Yes,No,No,No,No,Monthly,Yes,Skrill,79.35,1730.35,Yes
fdb6aeaa-ec44-435a-9baf-a55baa90fbcc,Male,0,Yes,No,71,Yes,Multiple,Advanced,Yes,Yes,Yes,Yes,Yes,Yes,Permanent,No,Bank,90.55,6404,No
305ca94d-27aa-43fc-b437-beecf5700f85,Male,0,No,No,7,Yes,Simple,Basic,,,,,,,Permanent,No,PayPal,19.45,165.35,No
1f76221e-c2ea-44f4-aba5-765e940d4fbd,Female,1,No,No,28,Yes,Multiple,Advanced,No,Yes,Yes,Yes,No,No,Monthly,No,Bank,64.45,1867.6,No
ea8f7271-ed52-44b7-8af7-c6d292c525a4,Male,1,No,No,16,Yes,Simple,Pro,No,No,No,No,No,No,Monthly,No,Skrill,69.65,1043.3,No
886b2169-57c0-41ef-b87b-6a0f17e025bf,Male,0,No,No,7,Yes,Simple,Basic,,,,,,,Yearly,No,PayPal,19.5,128.6,No
8119f387-7965-4a98-902e-082205dee96a,Female,0,No,No,69,Yes,Multiple,Pro,No,Yes,Yes,Yes,Yes,Yes,Permanent,Yes,Bank,110.5,7455.45,No
7e1b8b67-e260-4c1b-a168-cb77b0461bbb,Female,0,No,Yes,1,No,No,Advanced,No,No,No,No,No,No,Monthly,No,PayPal,24.7,24.7,No
32235cbe-7684-4875-993e-3b378822fbc7,Male,0,No,No,3,Yes,Simple,Advanced,Yes,No,Yes,No,Yes,Yes,Monthly,Yes,Skrill,77.4,206.15,No
e69e685d-dddc-4fd0-a7df-a264df711a86,Male,1,No,No,21,Yes,Simple,Pro,No,No,Yes,No,Yes,Yes,Monthly,Yes,Bank,96.8,2030.3,Yes
909d510a-7ba1-4ae7-ae57-4a47bc93e868,Female,0,Yes,No,69,Yes,Multiple,Pro,No,Yes,Yes,No,No,No,Monthly,Yes,Bank,85.4,5869.4,No
90f569be-a425-442b-9192-d814ba7f93f1,Female,0,Yes,No,71,No,No,Advanced,Yes,Yes,Yes,Yes,No,No,Permanent,Yes,Bank,47.6,3377.8,No
699290d5-a05b-4521-9857-19457c1ad577,Female,0,Yes,Yes,69,Yes,Simple,Basic,,,,,,,Permanent,No,PayPal,19.4,1346.2,No
12c50859-6795-4643-adaa-6e3e72132e2b,Female,0,No,No,48,Yes,Multiple,Pro,No,No,Yes,Yes,Yes,Yes,Monthly,Yes,Skrill,103.85,4946.05,No
105e0054-62af-497f-8ebc-54ee5fe15e2a,Male,0,Yes,No,47,Yes,Multiple,Pro,No,Yes,Yes,No,No,No,Monthly,Yes,Bank,83.35,4065,Yes
5927bf8c-16a1-4e18-aae4-aa6ed676f6ba,Female,0,No,No,2,Yes,Multiple,Advanced,No,No,No,No,No,No,Monthly,Yes,Skrill,49.4,106.55,Yes
2450b3ec-4cc2-4f84-9fb7-30285e843e6e,Male,0,No,No,45,Yes,Multiple,Pro,Yes,No,Yes,Yes,Yes,Yes,Monthly,Yes,Card,108.45,4964.7,No
1025935d-9a84-4abd-b6f5-45608a542b54,Male,0,No,No,51,Yes,Multiple,Pro,No,Yes,No,No,No,No,Monthly,No,Bank,81,4085.75,No
25c63b89-2fb1-4c11-92d6-d9e56d0372c1,Female,0,Yes,No,22,Yes,Multiple,Advanced,Yes,No,No,Yes,Yes,Yes,Monthly,Yes,Skrill,79.2,1742.75,Yes
dfbe7811-0c6b-4b90-9f92-5965af688fd9,Male,0,No,No,72,Yes,Multiple,Advanced,Yes,Yes,Yes,Yes,Yes,Yes,Permanent,No,Bank,86.65,6224.8,No
381a0f2f-716c-4a47-a8aa-cad74c9f60cd,Male,0,Yes,Yes,37,Yes,Multiple,Pro,No,Yes,Yes,No,Yes,No,Monthly,Yes,Skrill,92.95,3415.25,No
8cfe01df-fdc4-479a-a8f3-d65b7eb9c48f,Male,0,Yes,Yes,71,Yes,Multiple,Advanced,Yes,Yes,Yes,Yes,Yes,Yes,Permanent,No,Skrill,90.35,6325.25,No
2b9bcfdd-b60c-4efe-9bcf-57743107b0bd,Male,0,Yes,Yes,7,Yes,Simple,Advanced,No,No,Yes,No,No,No,Monthly,No,Skrill,48.7,340.25,Yes
2125f7b5-c71c-42fe-a05a-10de4119356f,Female,0,No,No,66,Yes,Multiple,Basic,,,,,,,Permanent,Yes,Card,25.15,1683.6,No
220f00ac-531d-4415-84e2-a4b83d897f0b,Male,0,Yes,Yes,51,Yes,Simple,Advanced,Yes,No,No,Yes,Yes,Yes,Yearly,Yes,Bank,76.4,3966.3,No
cacf1729-6548-41de-92e2-85dbd0ea804a,Female,0,Yes,Yes,30,Yes,Simple,Basic,,,,,,,Yearly,No,Bank,19.55,608.5,No
75308f83-6d76-4e5a-b172-be164f666824,Female,0,No,No,34,Yes,Multiple,Pro,No,No,No,No,Yes,No,Monthly,No,Skrill,85.35,2896.6,No
785ca752-89ce-4f4e-bee7-c36256666284,Male,0,Yes,Yes,64,Yes,Multiple,Basic,,,,,,,Permanent,Yes,PayPal,24.8,1514.85,No
450db659-3971-4ecc-9d35-3f5d0d463c92,Male,1,Yes,No,65,Yes,Multiple,Pro,No,Yes,Yes,No,Yes,Yes,Yearly,Yes,Bank,103.15,6792.45,No
b50b3042-8670-4d33-b4ca-8c89c87609a7,Male,0,No,No,47,Yes,Multiple,Pro,Yes,Yes,No,Yes,Yes,No,Monthly,No,PayPal,100.75,4669.2,No
a099b915-4a6a-4ed6-b915-5b2e3e1e55a0,Female,0,No,No,1,Yes,Simple,Pro,Yes,No,No,No,Yes,Yes,Monthly,Yes,Skrill,95.6,95.6,Yes
bd4d78f0-4538-46b8-922f-98c46e8d2806,Female,0,No,No,49,Yes,Multiple,Advanced,Yes,Yes,No,No,No,No,Monthly,Yes,Card,59.75,2934.3,Yes
e8562119-8a4a-46ae-9389-b44b72f363ad,Female,0,Yes,Yes,67,Yes,Multiple,Pro,No,Yes,No,Yes,Yes,No,Permanent,No,Card,94.1,6302.8,No
b7a746c0-35d4-4655-a452-b79ba705dd46,Male,0,No,Yes,39,Yes,Simple,Basic,,,,,,,Yearly,No,Bank,19.35,779.2,No
bb0a8b36-4ddc-41b5-9844-b709258dcfbe,Male,0,No,No,14,Yes,Simple,Basic,,,,,,,Monthly,No,PayPal,19.9,283.75,No
18f7d332-fcda-40b3-9877-c45fd1fdd14d,Female,1,No,No,43,Yes,Simple,Pro,Yes,Yes,No,Yes,Yes,Yes,Monthly,Yes,Card,108.15,4600.7,Yes
31ae376d-bcaa-4ddc-bb23-87ccb4d145b0,Male,1,No,No,56,Yes,Multiple,Pro,No,No,Yes,No,Yes,Yes,Monthly,Yes,Skrill,101.05,5594,No
3977b7e5-cf47-47e4-ad35-0475d28fd926,Female,0,No,No,14,Yes,Simple,Advanced,No,No,No,Yes,No,Yes,Yearly,No,Card,59.1,772.85,No
e6bf0426-3acf-4381-ac69-334b6146e0c4,Female,0,No,No,1,Yes,Simple,Pro,No,No,No,No,No,No,Monthly,No,Skrill,71.35,71.35,Yes
a0b1192a-a85f-4dd7-9885-0eefd07b9036,Male,0,Yes,Yes,16,Yes,Simple,Advanced,Yes,Yes,No,No,No,No,Yearly,Yes,PayPal,55.85,857.8,No
a5be6279-7dc7-4b6b-a3aa-2f0102141093,Male,0,Yes,Yes,70,Yes,Multiple,Pro,Yes,Yes,No,No,Yes,Yes,Monthly,Yes,Skrill,106.05,7554.05,No
af976b17-ca4b-4279-aae4-87ea508b2734,Male,1,Yes,No,72,Yes,Multiple,Advanced,Yes,Yes,Yes,No,Yes,Yes,Permanent,Yes,Card,84.1,5981.65,No
0b01abfd-00ba-48e6-a2df-5e15614b63ca,Female,0,Yes,Yes,23,Yes,Simple,Pro,No,No,Yes,No,No,No,Monthly,Yes,Card,75.3,1702.9,No
246ae07f-8986-49a8-a637-f8e68ada803b,Male,0,No,Yes,21,Yes,Multiple,Basic,,,,,,,Monthly,No,PayPal,24.7,467.15,No
cba459b2-409a-4592-a76d-525b63fcd4f6,Female,0,No,No,1,Yes,Simple,Basic,,,,,,,Monthly,Yes,PayPal,20.15,20.15,Yes
0ed706af-4990-4974-a476-da13f4b54e53,Male,0,No,Yes,1,Yes,Simple,Pro,No,No,No,No,No,No,Monthly,No,Bank,69.75,69.75,Yes
46faf0b7-748a-482b-bfe7-5d0016d5f668,Female,1,Yes,No,32,Yes,Multiple,Pro,No,No,No,No,Yes,Yes,Monthly,Yes,Skrill,93.2,2931,Yes
7b7ff43b-ddb2-47cb-a492-14df015f6d35,Male,0,Yes,Yes,17,Yes,Simple,Pro,No,No,No,No,Yes,No,Monthly,No,Skrill,80.85,1400.85,Yes
a5ba86b2-93f8-49e9-8680-446698216af6,Female,0,No,No,4,No,No,Advanced,Yes,Yes,No,No,No,No,Monthly,Yes,Skrill,33.65,137.85,Yes
20812978-8c55-4d1b-b98c-337a875403c2,Female,0,No,No,36,Yes,Multiple,Advanced,No,No,Yes,No,No,No,Yearly,No,Skrill,55.8,1941.5,No
aed7361b-f5a8-41c3-82ab-4867989dc1f5,Female,0,No,No,50,No,No,Advanced,No,Yes,Yes,Yes,No,No,Permanent,No,Card,39.7,1932.75,No
c39d8e18-6825-42fe-83e6-b200c9e0ef98,Female,0,Yes,Yes,48,No,No,Advanced,No,No,No,Yes,No,No,Monthly,Yes,Card,29.5,1423.05,No
f2a4cd2e-8ccd-4201-8fa9-f63cc23258ce,Female,0,No,Yes,50,Yes,Simple,Basic,,,,,,,Permanent,No,Card,20.15,970.85,No
82b0af98-fd80-40e5-b743-272023cd3af2,Male,0,Yes,No,72,Yes,Multiple,Advanced,Yes,Yes,Yes,Yes,No,Yes,Permanent,No,Card,79.55,5810.9,No
30940b53-e137-493a-877d-8dafffd24f5e,Male,0,No,Yes,10,Yes,Multiple,Basic,,,,,,,Monthly,No,Card,24.8,223.9,No
c367bf1c-e2ab-45fb-94bd-f135f14fb96b,Female,0,No,No,18,Yes,Simple,Basic,,,,,,,Monthly,No,PayPal,19.65,391.7,No
ed9f5b0a-9e08-4f8e-8c2d-5f48621d2053,Male,0,No,No,1,Yes,Simple,Pro,No,No,No,No,Yes,No,Monthly,Yes,Skrill,79.95,79.95,Yes
44488736-5711-4277-b21f-cfd9bb3ede0a,Female,0,No,No,1,Yes,Simple,Basic,,,,,,,Monthly,No,Skrill,19.3,19.3,Yes
defec89e-f053-477d-9c53-3246cd1ce8fc,Male,0,No,No,9,Yes,Simple,Pro,No,No,Yes,No,Yes,Yes,Monthly,Yes,Skrill,94.05,811.65,No
5068faf8-529e-4a69-b932-edd4891bda25,Male,0,No,No,2,Yes,Multiple,Pro,Yes,No,No,No,No,Yes,Monthly,No,PayPal,90.75,174.75,No
2b189985-8383-4bab-a0b7-10f3bcde1369,Female,0,Yes,No,40,Yes,Multiple,Pro,No,No,No,Yes,No,No,Monthly,Yes,Card,78.85,3126.85,No
ceda77e2-87dc-4d2f-99bb-cfea4dc0356a,Male,0,Yes,No,69,Yes,Multiple,Pro,No,No,Yes,No,Yes,Yes,Yearly,No,Bank,99.5,6841.45,No
ec782c42-bd22-47ba-98f5-c6112afc9982,Female,0,Yes,No,37,Yes,Multiple,Pro,Yes,No,Yes,Yes,No,Yes,Yearly,Yes,Skrill,99.2,3754.6,Yes
df92f4b8-87f4-40ef-bee8-c28a3518892c,Male,0,No,Yes,18,Yes,Multiple,Pro,No,No,Yes,No,No,No,Monthly,Yes,Card,80.55,1406.65,No
9cc5bb8e-a8ef-4bf5-8be6-1f3bec141024,Male,1,Yes,No,11,Yes,Simple,Pro,No,No,No,No,No,No,Monthly,Yes,Skrill,70.2,834.7,No
2f5cf1e1-1aba-406b-b15f-8f297889becd,Female,0,Yes,No,8,Yes,Multiple,Pro,No,No,No,No,No,Yes,Monthly,Yes,Card,85.2,627.4,Yes
#NUM!,Female,0,No,No,3,Yes,Multiple,Pro,No,No,No,No,No,No,Monthly,No,Skrill,75.25,242,Yes
81fc382b-ab6b-442f-ba09-5a2c425a3de9,Male,0,Yes,Yes,55,Yes,Simple,Advanced,Yes,No,No,No,No,Yes,Yearly,No,Card,59.45,3157,No
61b171b3-21f4-4848-9da7-466924b54658,Male,0,Yes,No,33,Yes,Multiple,Pro,No,Yes,Yes,No,No,Yes,Monthly,Yes,Skrill,93.35,3092,No
b465e8cc-85aa-4061-94e6-45d020511b0e,Female,0,No,No,46,Yes,Simple,Advanced,No,No,No,No,No,No,Monthly,No,Bank,44.95,2168.9,No
87d3426a-41e0-4c4f-9003-10e7a659b7f7,Male,0,No,No,34,Yes,Multiple,Basic,,,,,,,Permanent,No,Bank,26.1,980.35,No
63230381-51d8-4128-867e-9cc8500f2147,Female,0,No,No,3,Yes,Simple,Basic,,,,,,,Monthly,No,Skrill,20.2,65.95,No
eef0365f-2202-4f0e-a939-740dcdcce741,Male,0,Yes,Yes,30,Yes,Simple,Basic,,,,,,,Permanent,No,PayPal,21.25,711.9,No
66fa15fa-9493-41fb-aa9f-1c195ae9cd38,Female,0,No,No,33,Yes,Multiple,Advanced,Yes,No,No,Yes,No,No,Yearly,No,Skrill,59.4,1952.8,No
4f705851-7166-443f-8130-8d2b7d8cbdf9,Male,0,Yes,Yes,45,Yes,Multiple,Pro,No,Yes,Yes,No,No,Yes,Yearly,Yes,Card,95,4368.85,No
8e74deb0-8c63-450c-9ac1-614edd3a7f81,Male,0,No,No,40,Yes,Simple,Advanced,Yes,Yes,No,Yes,No,No,Monthly,Yes,PayPal,61.9,2647.1,No
c8938657-5a12-419a-8e99-509e8fdde4d1,Female,0,No,No,71,Yes,Multiple,Pro,Yes,Yes,Yes,Yes,Yes,Yes,Permanent,Yes,Skrill,118.65,8477.6,No
ff19a859-3633-4500-9a70-f80f5628df30,Male,0,No,No,1,Yes,Multiple,Advanced,No,No,Yes,No,No,No,Monthly,No,Skrill,54.35,54.35,Yes
29d8d6e9-d558-4e8b-bb57-d12895d3fb79,Female,0,Yes,Yes,72,No,No,Advanced,Yes,Yes,Yes,Yes,Yes,Yes,Permanent,No,Bank,64.45,4528,No
9af9baf3-656b-46e7-8b53-e7ce98cbd4b2,Female,0,Yes,Yes,22,Yes,Simple,Pro,No,No,No,No,No,Yes,Monthly,Yes,Skrill,80.15,1790.65,No
b92dea33-e139-4b59-bc9d-d3d71f2c4672,Male,0,Yes,Yes,46,Yes,Simple,Basic,,,,,,,Yearly,Yes,Bank,20.2,845.6,No
e631a006-bbc4-4fb9-9ad2-702f70394a72,Female,0,Yes,Yes,55,Yes,Simple,Basic,,,,,,,Permanent,No,PayPal,21,1210.3,No
efc420dc-b6f8-47bd-8480-2a939f8478bc,Male,0,No,No,1,Yes,Simple,Basic,,,,,,,Monthly,No,PayPal,20.45,20.45,No
9871a02d-f86a-41a2-83ce-2bf79fdd73d7,Female,0,No,No,12,Yes,Multiple,Advanced,No,No,No,Yes,Yes,Yes,Yearly,Yes,PayPal,75.85,854.45,No
7a523e29-2aa3-4dc1-9d19-abec429b1312,Male,0,No,No,31,Yes,Multiple,Pro,No,Yes,No,No,No,No,Monthly,Yes,Skrill,80.45,2429.1,No
f3159037-6277-462d-926f-d922ffad5b60,Male,0,Yes,No,5,No,No,Advanced,No,No,No,No,No,No,Monthly,Yes,Skrill,24.95,100.4,Yes
db07dbde-125f-4b2f-bed5-3cfd2eceae42,Female,0,Yes,Yes,67,Yes,Multiple,Advanced,Yes,No,No,No,Yes,Yes,Permanent,Yes,Skrill,75.5,5229.45,No
f138380e-28a0-4f81-b78f-d7ad990235da,Male,0,No,No,1,Yes,Simple,Advanced,No,No,No,No,No,No,Monthly,No,PayPal,44.45,44.45,No
b979165c-0781-4415-a68c-289df8d0fd9e,Male,0,Yes,No,40,No,No,Advanced,Yes,Yes,Yes,No,No,No,Yearly,Yes,Skrill,42.35,1716.45,Yes
6cf0337d-a747-4a0e-a95b-c2cfc030eca1,Male,0,Yes,Yes,41,Yes,Multiple,Advanced,Yes,Yes,Yes,No,Yes,No,Monthly,Yes,Card,74.55,3023.55,No
669522a2-e4c1-446e-8c94-9d28ed35f45d,Male,0,No,No,1,Yes,Multiple,Pro,No,No,No,No,No,No,Monthly,Yes,Skrill,75.3,75.3,Yes
41a0fbf0-a84a-42f4-b11d-bb92c3455663,Male,0,No,No,51,Yes,Multiple,Pro,Yes,Yes,No,No,Yes,No,Yearly,Yes,Skrill,94.8,4837.6,Yes
7c206bc9-4fb3-4927-bd26-df660d71961b,Male,0,Yes,Yes,42,No,No,Advanced,Yes,No,Yes,Yes,Yes,No,Permanent,No,Card,48.15,2032.3,No
575a8e43-5e4f-4127-83b2-05fb89c0b74b,Male,0,Yes,Yes,23,Yes,Simple,Basic,,,,,,,Yearly,No,PayPal,19.65,436.9,No
6d804d11-b20d-4c0d-aa2c-fb0ccb29459e,Female,1,No,No,1,Yes,Simple,Pro,No,No,No,No,No,No,Monthly,Yes,Skrill,70.55,70.55,Yes
42d09c40-1af2-46a7-b9e8-0a7cf3674999,Female,0,No,No,1,Yes,Simple,Basic,,,,,,,Monthly,No,PayPal,20.15,20.15,No
c13f6bbe-5b6c-486a-bcaa-bd706467baa8,Female,0,No,No,56,Yes,Multiple,Pro,Yes,Yes,No,No,Yes,Yes,Monthly,Yes,Card,106.6,5893.95,No
3e043cd4-5408-4ddf-b2ed-abab6279b491,Male,0,No,Yes,15,Yes,Multiple,Pro,No,Yes,No,No,Yes,No,Monthly,Yes,Skrill,91,1430.05,No
de0ff424-de33-48b3-b1ab-7b96365d861c,Male,0,Yes,Yes,12,Yes,Multiple,Basic,,,,,,,Permanent,Yes,Bank,25.4,313,No
e7e89d4f-d99d-4f5c-893d-785c840ac55e,Female,0,Yes,Yes,54,Yes,Simple,Advanced,Yes,No,Yes,Yes,No,Yes,Permanent,No,Bank,69.95,3871.85,No
e123dbe1-7682-4e38-90d5-a3bf860809e5,Female,0,No,No,7,Yes,Simple,Advanced,No,No,No,No,Yes,Yes,Monthly,Yes,Skrill,66.85,458.1,No
a7262148-bc71-4df9-98c4-247ba441313f,Female,0,Yes,Yes,33,Yes,Multiple,Pro,No,No,No,No,No,Yes,Monthly,No,Card,86.15,2745.7,Yes
f23fb397-9501-411b-a3a8-10e95ee4202f,Male,0,Yes,Yes,16,Yes,Simple,Basic,,,,,,,Monthly,No,Skrill,20.15,341.35,No
2afff05c-ee26-48e0-b8b8-05ab8cd5574e,Female,0,No,Yes,21,Yes,Simple,Advanced,Yes,No,Yes,No,No,Yes,Yearly,No,PayPal,64.85,1336.8,No
a4cc4b61-df64-4203-953e-2c1ae064489c,Male,1,Yes,No,30,Yes,Multiple,Advanced,No,No,Yes,No,Yes,Yes,Permanent,No,Skrill,74.85,2181.75,No
b3a92a78-3d71-482f-9797-b8fae9fd4244,Male,0,No,No,3,Yes,Simple,Advanced,No,No,No,Yes,No,No,Monthly,Yes,PayPal,50.5,147.75,No
77a534bb-3c54-46e7-96db-9a7718426212,Male,0,No,No,11,Yes,Simple,Pro,No,No,Yes,No,No,No,Monthly,No,Skrill,72.9,818.45,No
c6c74040-f654-4cba-98d7-4820a9a66c02,Female,0,No,No,62,Yes,Multiple,Pro,Yes,Yes,Yes,Yes,Yes,Yes,Yearly,Yes,Card,115.05,7133.45,No
a289e8ef-5a21-4f61-82ef-78e11549c348,Male,0,No,No,18,Yes,Simple,Basic,,,,,,,Monthly,No,Skrill,19,348.8,No
5572d2b9-6905-4968-86d0-d71b7da4f9fb,Male,0,No,Yes,6,Yes,Simple,Basic,,,,,,,Monthly,No,PayPal,19.55,128.6,No
5f446c00-d0fd-4cfc-aa94-d26e775e1cec,Female,0,No,No,46,Yes,Multiple,Pro,No,No,Yes,No,Yes,Yes,Yearly,Yes,Skrill,101.1,4674.4,No
e39a7e90-f7bb-4109-8c2d-09dbd4d5dbe9,Male,0,No,No,21,Yes,Multiple,Pro,No,No,No,No,No,Yes,Monthly,Yes,Skrill,84.1,1737.45,No
fb463d48-25c2-4abf-899d-c9521219801e,Male,0,No,No,68,Yes,Multiple,Basic,,,,,,,Permanent,Yes,Bank,24.15,1498.85,No
dbc953f4-e85c-4cb0-9f8e-b1cf217d421f,Female,0,No,No,1,Yes,Multiple,Advanced,No,No,No,No,No,No,Monthly,Yes,Skrill,50.1,50.1,No
12142499-5c51-4ace-8523-f167ff101009,Female,0,Yes,No,25,Yes,Simple,Pro,No,No,Yes,No,No,No,Monthly,Yes,Skrill,74.6,1797.75,No
55c75bec-02e7-490c-ae32-ac28b722027b,Female,0,No,Yes,24,Yes,Simple,Basic,,,,,,,Permanent,No,PayPal,19.75,498.1,No
2b468036-7635-41a8-80ea-a1375396cb91,Female,0,Yes,No,30,Yes,Multiple,Pro,No,No,No,No,No,Yes,Monthly,Yes,Skrill,85,2624.25,Yes
